"Date","Price","Open","High","Low","Vol.","Change %"
"Jan 06, 2015","9,048.34","9,209.93","9,209.93","9,043.44","2.73M","-2.43%"
"Jan 05, 2015","9,274.11","9,292.31","9,292.31","9,182.02","2.31M","-0.36%"
"Dec 31, 2014","9,307.26","9,260.46","9,307.26","9,252.31","1.58M","0.42%"
"Dec 30, 2014","9,268.43","9,299.10","9,338.06","9,262.70","1.89M","-0.19%"
"Dec 29, 2014","9,286.28","9,216.43","9,313.33","9,216.43","2.14M","0.74%"
"Dec 27, 2014","9,218.50","9,222.47","9,228.65","9,197.13","1.26M","0.05%"
"Dec 26, 2014","9,214.07","9,171.91","9,214.07","9,158.39","1.65M","0.60%"
"Dec 25, 2014","9,158.70","9,186.83","9,198.04","9,153.77","1.83M","-0.30%"
"Dec 24, 2014","9,186.18","9,096.48","9,186.18","9,096.48","2.61M","0.97%"
"Dec 23, 2014","9,097.71","9,123.78","9,138.15","9,093.43","1.87M","0.03%"
"Dec 22, 2014","9,095.00","9,032.42","9,099.85","9,024.01","1.95M","1.06%"
"Dec 19, 2014","8,999.52","8,981.85","9,035.77","8,953.17","2.48M","1.36%"
"Dec 18, 2014","8,878.63","8,912.78","8,946.42","8,876.88","1.98M","0.57%"
"Dec 17, 2014","8,828.36","8,961.64","8,972.12","8,826.03","2.32M","-1.37%"
"Dec 16, 2014","8,950.91","8,967.82","9,031.07","8,950.91","1.84M","-0.39%"
"Dec 15, 2014","8,985.63","8,987.95","8,997.08","8,943.04","1.67M","-0.46%"
"Dec 12, 2014","9,027.33","9,041.54","9,084.27","9,022.56","1.62M","0.16%"
"Dec 11, 2014","9,013.07","9,003.84","9,046.40","8,971.53","1.67M","-0.21%"
"Dec 10, 2014","9,032.16","9,115.33","9,140.49","9,015.52","2.15M","-1.06%"
"Dec 09, 2014","9,128.90","9,163.43","9,177.14","9,127.12","1.84M","-0.64%"
"Dec 08, 2014","9,187.29","9,231.24","9,241.63","9,174.51","2.00M","-0.21%"
"Dec 05, 2014","9,206.57","9,220.25","9,240.51","9,192.29","2.07M","-0.20%"
"Dec 04, 2014","9,225.11","9,212.85","9,251.85","9,195.15","2.42M","0.54%"
"Dec 03, 2014","9,175.26","9,073.47","9,188.32","9,045.20","2.70M","1.55%"
"Dec 02, 2014","9,034.79","9,098.36","9,104.84","9,009.69","2.12M","-0.91%"
"Dec 01, 2014","9,117.71","9,038.41","9,164.54","8,998.55","2.00M","-0.76%"
"Nov 28, 2014","9,187.15","9,163.19","9,201.80","9,158.28","1.67M","0.24%"
"Nov 27, 2014","9,165.31","9,153.49","9,217.73","9,153.49","1.66M","0.47%"
"Nov 26, 2014","9,122.39","9,125.08","9,146.04","9,112.19","1.57M","0.07%"
"Nov 25, 2014","9,116.24","9,125.27","9,153.55","9,098.32","1.86M","-0.07%"
"Nov 24, 2014","9,122.33","9,144.42","9,165.71","9,104.54","1.69M","0.34%"
"Nov 21, 2014","9,091.53","9,104.34","9,111.18","9,071.86","1.71M","0.14%"
"Nov 20, 2014","9,078.87","8,984.93","9,078.87","8,984.93","1.98M","1.29%"
"Nov 19, 2014","8,963.24","8,896.16","8,988.64","8,879.29","1.93M","1.18%"
"Nov 18, 2014","8,859.07","8,916.08","8,944.26","8,828.15","1.88M","-0.28%"
"Nov 17, 2014","8,884.39","9,003.37","9,024.00","8,878.38","1.62M","-1.10%"
"Nov 14, 2014","8,982.88","8,992.40","8,996.38","8,950.23","1.67M","0.02%"
"Nov 13, 2014","8,980.67","8,947.97","8,980.67","8,927.09","1.34M","0.69%"
"Nov 12, 2014","8,918.95","9,030.13","9,030.13","8,894.11","1.69M","-1.28%"
"Nov 11, 2014","9,034.14","9,067.54","9,069.44","9,021.54","1.79M","-0.18%"
"Nov 10, 2014","9,049.98","8,937.59","9,062.89","8,937.59","1.84M","1.54%"
"Nov 07, 2014","8,912.62","8,881.19","8,925.62","8,867.78","1.49M","0.24%"
"Nov 06, 2014","8,891.02","8,968.79","8,979.97","8,887.36","1.60M","-0.80%"
"Nov 05, 2014","8,962.60","8,997.76","9,013.06","8,941.18","1.63M","-0.30%"
"Nov 04, 2014","8,989.18","9,030.96","9,046.22","8,980.96","1.70M","-0.17%"
"Nov 03, 2014","9,004.86","9,009.38","9,029.71","8,965.50","2.06M","0.34%"
"Oct 31, 2014","8,974.76","8,909.34","8,974.76","8,885.21","2.03M","0.98%"
"Oct 30, 2014","8,888.07","8,890.19","8,892.99","8,842.80","1.97M","-0.18%"
"Oct 29, 2014","8,903.68","8,821.85","8,903.68","8,821.85","2.17M","1.48%"
"Oct 28, 2014","8,773.55","8,692.52","8,788.28","8,692.52","1.85M","1.69%"
"Oct 27, 2014","8,627.78","8,671.51","8,689.67","8,607.23","1.50M","-0.21%"
"Oct 24, 2014","8,646.01","8,740.28","8,750.42","8,629.24","1.54M","-0.97%"
"Oct 23, 2014","8,731.07","8,735.38","8,751.67","8,714.88","1.44M","-0.20%"
"Oct 22, 2014","8,748.83","8,744.91","8,775.35","8,729.77","1.91M","1.09%"
"Oct 21, 2014","8,654.64","8,676.32","8,676.32","8,636.67","1.38M","-0.10%"
"Oct 20, 2014","8,663.14","8,617.08","8,679.85","8,611.17","1.75M","1.77%"
"Oct 17, 2014","8,512.88","8,688.71","8,699.77","8,512.88","2.66M","-1.40%"
"Oct 16, 2014","8,633.69","8,602.65","8,676.46","8,501.29","2.51M","-0.25%"
"Oct 15, 2014","8,655.51","8,769.39","8,776.91","8,635.41","2.30M","-1.29%"
"Oct 14, 2014","8,768.39","8,691.83","8,768.39","8,684.19","1.74M","0.65%"
"Oct 13, 2014","8,711.39","8,767.42","8,795.77","8,711.39","2.33M","-2.84%"
"Oct 09, 2014","8,966.44","9,021.31","9,054.67","8,946.16","1.78M","0.13%"
"Oct 08, 2014","8,955.18","8,989.99","9,038.61","8,955.18","1.56M","-0.95%"
"Oct 07, 2014","9,040.81","9,065.67","9,074.80","8,993.45","1.57M","-0.60%"
"Oct 06, 2014","9,095.14","9,118.28","9,122.54","9,065.34","1.63M","-0.12%"
"Oct 03, 2014","9,106.28","9,010.30","9,113.80","8,998.27","1.87M","1.46%"
"Oct 02, 2014","8,975.19","8,959.37","9,010.27","8,913.01","1.83M","-0.17%"
"Oct 01, 2014","8,990.26","8,958.87","9,014.26","8,918.96","1.65M","0.26%"
"Sep 30, 2014","8,966.92","8,954.58","8,998.83","8,860.17","2.30M","0.07%"
"Sep 29, 2014","8,960.76","9,018.46","9,018.46","8,948.09","1.71M","-0.32%"
"Sep 26, 2014","8,989.82","8,957.56","9,001.98","8,913.51","1.71M","-0.24%"
"Sep 25, 2014","9,011.59","9,126.76","9,149.41","8,982.51","2.04M","-0.96%"
"Sep 24, 2014","9,098.49","9,071.80","9,123.11","9,071.80","1.58M","0.15%"
"Sep 23, 2014","9,084.90","9,134.29","9,147.21","9,084.90","1.64M","-0.54%"
"Sep 22, 2014","9,134.65","9,220.54","9,220.54","9,106.27","1.78M","-1.14%"
"Sep 19, 2014","9,240.45","9,268.44","9,289.22","9,235.44","1.82M","0.04%"
"Sep 18, 2014","9,237.03","9,211.80","9,237.88","9,201.91","1.55M","0.46%"
"Sep 17, 2014","9,195.17","9,171.04","9,252.38","9,159.85","1.88M","0.68%"
"Sep 16, 2014","9,133.40","9,218.85","9,219.42","9,133.40","1.72M","-0.91%"
"Sep 15, 2014","9,217.46","9,206.41","9,242.23","9,175.61","1.48M","-0.06%"
"Sep 12, 2014","9,223.18","9,324.74","9,333.28","9,223.18","1.79M","-1.07%"
"Sep 11, 2014","9,322.95","9,376.38","9,381.05","9,322.95","1.70M","-0.37%"
"Sep 10, 2014","9,357.61","9,410.62","9,410.62","9,309.05","1.84M","-0.82%"
"Sep 09, 2014","9,434.77","9,452.14","9,465.93","9,426.99","1.87M","0.29%"
"Sep 05, 2014","9,407.94","9,446.45","9,451.39","9,365.70","1.65M","-0.22%"
"Sep 04, 2014","9,428.89","9,439.76","9,439.76","9,389.29","1.71M","-0.23%"
"Sep 03, 2014","9,450.35","9,434.88","9,455.78","9,396.79","1.95M","0.54%"
"Sep 02, 2014","9,399.72","9,503.65","9,503.65","9,388.13","2.08M","-1.19%"
"Sep 01, 2014","9,513.06","9,474.41","9,532.66","9,472.96","2.07M","0.81%"
"Aug 29, 2014","9,436.27","9,459.81","9,470.15","9,425.35","2.27M","-0.44%"
"Aug 28, 2014","9,478.37","9,499.22","9,502.42","9,453.49","2.71M","-0.08%"
"Aug 27, 2014","9,485.59","9,426.29","9,491.75","9,426.29","2.94M","0.98%"
"Aug 26, 2014","9,393.96","9,394.28","9,418.77","9,386.49","1.98M","0.04%"
"Aug 25, 2014","9,390.62","9,393.24","9,409.35","9,369.24","1.91M","0.11%"
"Aug 22, 2014","9,380.10","9,273.07","9,380.60","9,271.87","2.49M","1.37%"
"Aug 21, 2014","9,253.38","9,286.82","9,289.02","9,217.97","2.04M","-0.37%"
"Aug 20, 2014","9,288.05","9,278.15","9,294.49","9,249.31","2.12M","0.48%"
"Aug 19, 2014","9,243.78","9,188.63","9,255.09","9,188.63","1.98M","1.12%"
"Aug 18, 2014","9,141.31","9,222.73","9,222.73","9,128.66","1.99M","-0.71%"
"Aug 15, 2014","9,206.81","9,243.67","9,243.67","9,172.91","1.92M","-0.26%"
"Aug 14, 2014","9,230.61","9,276.41","9,282.01","9,218.55","2.18M","-0.01%"
"Aug 13, 2014","9,231.31","9,155.02","9,231.66","9,147.14","2.03M","0.74%"
"Aug 12, 2014","9,163.12","9,188.85","9,198.10","9,146.98","1.93M","-0.11%"
"Aug 11, 2014","9,172.91","9,109.83","9,184.96","9,107.21","1.92M","0.96%"
"Aug 08, 2014","9,085.96","9,120.20","9,120.20","9,014.89","2.14M","-0.50%"
"Aug 07, 2014","9,131.44","9,162.65","9,172.88","9,108.85","1.91M","-0.14%"
"Aug 06, 2014","9,143.97","9,148.36","9,163.81","9,070.09","2.62M","0.03%"
"Aug 05, 2014","9,141.44","9,316.82","9,316.82","9,141.44","2.61M","-2.02%"
"Aug 04, 2014","9,330.19","9,280.29","9,330.19","9,258.18","2.28M","0.69%"
"Aug 01, 2014","9,266.51","9,223.75","9,274.64","9,201.83","2.40M","-0.53%"
"Jul 31, 2014","9,315.85","9,436.04","9,438.97","9,313.87","2.52M","-1.39%"
"Jul 30, 2014","9,447.02","9,409.62","9,456.03","9,398.82","2.52M","0.59%"
"Jul 29, 2014","9,391.88","9,457.80","9,483.75","9,357.32","3.53M","-0.30%"
"Jul 28, 2014","9,420.18","9,415.90","9,460.43","9,385.56","2.51M","-0.20%"
"Jul 25, 2014","9,439.29","9,519.99","9,528.70","9,412.48","2.53M","-0.93%"
"Jul 24, 2014","9,527.54","9,508.26","9,538.07","9,483.52","2.68M","0.30%"
"Jul 23, 2014","9,499.36","9,453.23","9,499.36","9,418.74","2.28M","0.00%"
"Jul 22, 2014","9,499.36","9,453.23","9,499.36","9,418.74","2.28M","0.62%"
"Jul 21, 2014","9,440.97","9,453.78","9,480.14","9,426.30","2.23M","0.43%"
"Jul 18, 2014","9,400.97","9,335.38","9,421.34","9,335.38","2.32M","-0.08%"
"Jul 17, 2014","9,408.24","9,420.11","9,461.86","9,373.87","2.92M","-0.81%"
"Jul 16, 2014","9,484.73","9,570.33","9,574.13","9,471.65","3.06M","-0.88%"
"Jul 15, 2014","9,569.17","9,558.42","9,593.68","9,547.94","2.96M","0.51%"
"Jul 14, 2014","9,520.30","9,497.81","9,545.99","9,488.12","2.80M","0.26%"
"Jul 11, 2014","9,495.84","9,561.71","9,591.27","9,478.07","3.37M","-0.72%"
"Jul 10, 2014","9,565.12","9,512.89","9,568.75","9,512.89","3.20M","0.79%"
"Jul 09, 2014","9,489.98","9,510.00","9,522.99","9,478.76","2.68M","-0.43%"
"Jul 08, 2014","9,530.98","9,515.18","9,540.57","9,499.17","2.81M","0.11%"
"Jul 07, 2014","9,520.20","9,497.27","9,520.20","9,454.67","2.81M","0.11%"
"Jul 04, 2014","9,510.05","9,525.93","9,550.11","9,482.94","2.89M","-0.17%"
"Jul 03, 2014","9,526.23","9,468.78","9,538.65","9,449.78","2.91M","0.44%"
"Jul 02, 2014","9,484.96","9,482.00","9,547.05","9,421.87","4.11M","0.46%"
"Jul 01, 2014","9,441.92","9,393.07","9,463.06","9,374.28","3.00M","0.52%"
"Jun 30, 2014","9,393.07","9,332.44","9,393.07","9,327.89","2.58M","0.93%"
"Jun 27, 2014","9,306.83","9,316.89","9,330.95","9,303.57","2.25M","-0.15%"
"Jun 26, 2014","9,320.94","9,273.36","9,320.94","9,271.35","2.77M","0.85%"
"Jun 25, 2014","9,242.16","9,250.13","9,255.87","9,229.80","1.99M","-0.04%"
"Jun 24, 2014","9,246.20","9,232.35","9,276.24","9,232.35","1.91M","0.19%"
"Jun 23, 2014","9,228.35","9,293.06","9,302.65","9,225.73","2.70M","-0.49%"
"Jun 20, 2014","9,273.79","9,330.35","9,339.83","9,273.79","2.24M","-0.46%"
"Jun 19, 2014","9,316.81","9,288.69","9,324.40","9,283.38","2.20M","0.40%"
"Jun 18, 2014","9,279.93","9,257.65","9,316.64","9,204.35","3.01M","0.43%"
"Jun 17, 2014","9,240.60","9,223.02","9,249.87","9,200.86","2.51M","0.41%"
"Jun 16, 2014","9,202.93","9,196.23","9,214.19","9,179.56","2.37M","0.07%"
"Jun 13, 2014","9,196.39","9,192.73","9,207.74","9,171.51","2.36M","-0.09%"
"Jun 12, 2014","9,204.65","9,209.99","9,220.89","9,186.79","2.62M","-0.27%"
"Jun 11, 2014","9,229.80","9,218.50","9,229.80","9,204.76","2.44M","0.08%"
"Jun 10, 2014","9,222.37","9,181.90","9,222.37","9,171.75","2.52M","0.65%"
"Jun 09, 2014","9,162.74","9,153.93","9,166.58","9,138.93","2.46M","0.31%"
"Jun 06, 2014","9,134.46","9,167.83","9,174.77","9,122.56","2.86M","-0.07%"
"Jun 05, 2014","9,140.72","9,127.56","9,140.72","9,094.13","2.77M","0.23%"
"Jun 04, 2014","9,119.96","9,135.01","9,140.55","9,114.18","2.58M","-0.04%"
"Jun 03, 2014","9,123.46","9,106.61","9,128.34","9,070.45","2.37M","0.52%"
"May 30, 2014","9,075.91","9,130.66","9,139.57","9,075.91","3.48M","-0.36%"
"May 29, 2014","9,109.00","9,123.46","9,131.66","9,093.57","2.35M","-0.14%"
"May 28, 2014","9,121.71","9,072.04","9,125.14","9,069.89","2.50M","0.73%"
"May 27, 2014","9,055.29","9,045.08","9,059.19","9,035.69","2.06M","0.21%"
"May 26, 2014","9,036.12","9,040.49","9,053.75","9,026.77","2.25M","0.31%"
"May 23, 2014","9,008.22","8,960.79","9,008.22","8,960.79","2.23M","0.43%"
"May 22, 2014","8,969.63","8,899.82","8,969.63","8,899.82","2.03M","1.21%"
"May 21, 2014","8,862.42","8,894.16","8,905.04","8,848.53","1.65M","-0.29%"
"May 20, 2014","8,887.79","8,922.08","8,930.79","8,887.79","1.74M","-0.14%"
"May 19, 2014","8,899.90","8,901.54","8,912.35","8,877.46","1.80M","0.13%"
"May 16, 2014","8,888.45","8,857.12","8,896.72","8,816.92","1.80M","0.09%"
"May 15, 2014","8,880.65","8,852.92","8,880.65","8,839.44","1.71M","0.06%"
"May 14, 2014","8,875.16","8,842.05","8,875.16","8,812.19","2.10M","0.65%"
"May 13, 2014","8,817.94","8,865.61","8,886.66","8,809.06","2.17M","0.11%"
"May 12, 2014","8,808.61","8,893.72","8,898.31","8,803.43","2.07M","-0.91%"
"May 09, 2014","8,889.69","8,943.14","8,945.63","8,878.32","2.43M","-0.46%"
"May 08, 2014","8,930.90","8,925.21","8,941.46","8,891.74","2.47M","0.42%"
"May 07, 2014","8,893.22","8,903.72","8,911.03","8,856.98","2.35M","-0.22%"
"May 06, 2014","8,912.39","8,888.45","8,927.39","8,853.72","2.30M","0.47%"
"May 05, 2014","8,870.43","8,895.87","8,911.08","8,844.45","1.94M","0.04%"
"May 02, 2014","8,867.32","8,846.86","8,875.90","8,839.92","2.12M","0.86%"
"Apr 30, 2014","8,791.44","8,885.70","8,890.09","8,791.44","2.41M","-0.91%"
"Apr 29, 2014","8,872.11","8,845.60","8,884.48","8,833.37","2.08M","0.71%"
"Apr 28, 2014","8,809.71","8,680.14","8,825.93","8,671.65","2.35M","0.41%"
"Apr 25, 2014","8,774.12","8,945.81","8,951.06","8,749.51","3.38M","-1.92%"
"Apr 24, 2014","8,945.45","8,968.82","8,971.94","8,926.55","2.39M","-0.13%"
"Apr 23, 2014","8,956.92","9,009.59","9,022.28","8,947.86","2.62M","-0.20%"
"Apr 22, 2014","8,974.71","8,956.22","8,989.06","8,955.19","2.19M","0.26%"
"Apr 21, 2014","8,951.19","8,961.52","8,965.58","8,938.47","1.81M","-0.17%"
"Apr 18, 2014","8,966.66","8,994.77","9,002.70","8,945.56","1.85M","0.25%"
"Apr 17, 2014","8,944.16","8,942.23","8,962.66","8,921.56","2.29M","0.23%"
"Apr 16, 2014","8,923.82","8,921.07","8,968.56","8,894.29","2.18M","0.08%"
"Apr 15, 2014","8,916.71","8,898.65","8,918.94","8,889.44","2.08M","0.67%"
"Apr 14, 2014","8,857.42","8,897.23","8,899.51","8,852.66","1.79M","-0.57%"
"Apr 11, 2014","8,908.05","8,900.13","8,909.97","8,848.24","2.30M","-0.45%"
"Apr 10, 2014","8,948.10","8,964.34","8,978.52","8,898.30","2.78M","0.20%"
"Apr 09, 2014","8,930.57","8,912.39","8,936.57","8,912.39","2.34M","0.48%"
"Apr 08, 2014","8,888.25","8,878.88","8,899.12","8,860.70","2.08M","0.13%"
"Apr 07, 2014","8,876.44","8,844.91","8,876.44","8,828.59","2.35M","-0.14%"
"Apr 03, 2014","8,888.54","8,902.94","8,913.74","8,871.16","2.58M","-0.19%"
"Apr 02, 2014","8,905.45","8,906.52","8,922.79","8,883.14","2.44M","0.36%"
"Apr 01, 2014","8,873.15","8,847.34","8,873.15","8,826.16","2.29M","0.27%"
"Mar 31, 2014","8,849.28","8,802.93","8,849.28","8,769.97","2.04M","0.85%"
"Mar 28, 2014","8,774.64","8,779.91","8,812.41","8,751.07","2.28M","-0.06%"
"Mar 27, 2014","8,779.57","8,737.56","8,780.42","8,723.82","2.33M","0.48%"
"Mar 26, 2014","8,737.27","8,741.03","8,746.71","8,717.79","2.31M","0.55%"
"Mar 25, 2014","8,689.30","8,589.19","8,689.30","8,589.19","2.02M","0.98%"
"Mar 24, 2014","8,605.38","8,540.27","8,605.38","8,508.01","1.98M","0.33%"
"Mar 21, 2014","8,577.17","8,642.82","8,642.82","8,562.57","2.47M","-0.23%"
"Mar 20, 2014","8,597.33","8,638.59","8,638.59","8,580.40","2.38M","-1.06%"
"Mar 19, 2014","8,689.46","8,745.02","8,749.80","8,682.75","2.36M","-0.49%"
"Mar 18, 2014","8,731.94","8,747.38","8,759.55","8,713.51","2.49M","0.37%"
"Mar 17, 2014","8,700.10","8,697.26","8,708.40","8,662.49","2.24M","0.14%"
"Mar 14, 2014","8,687.63","8,697.73","8,709.56","8,677.81","2.25M","-0.69%"
"Mar 13, 2014","8,747.79","8,737.81","8,768.66","8,732.15","2.71M","0.73%"
"Mar 12, 2014","8,684.73","8,671.40","8,684.73","8,651.99","2.23M","-0.20%"
"Mar 11, 2014","8,702.33","8,694.96","8,716.31","8,684.63","2.19M","0.43%"
"Mar 10, 2014","8,665.24","8,706.43","8,712.88","8,651.54","2.10M","-0.56%"
"Mar 07, 2014","8,713.96","8,754.74","8,787.62","8,698.60","3.14M","0.00%"
"Mar 06, 2014","8,713.79","8,660.29","8,719.17","8,660.29","2.72M","0.94%"
"Mar 05, 2014","8,632.93","8,622.19","8,652.22","8,622.19","2.45M","0.92%"
"Mar 04, 2014","8,554.54","8,583.58","8,595.59","8,554.54","2.38M","-0.55%"
"Mar 03, 2014","8,601.98","8,627.15","8,628.05","8,545.24","2.55M","-0.44%"
"Feb 27, 2014","8,639.58","8,626.51","8,647.90","8,615.41","2.52M","0.45%"
"Feb 26, 2014","8,600.86","8,569.04","8,626.68","8,563.87","2.60M","0.29%"
"Feb 25, 2014","8,575.62","8,581.14","8,598.73","8,564.51","2.40M","0.18%"
"Feb 24, 2014","8,560.61","8,603.61","8,612.21","8,541.65","2.46M","-0.48%"
"Feb 21, 2014","8,601.86","8,571.29","8,612.08","8,571.29","2.59M","0.91%"
"Feb 20, 2014","8,524.62","8,555.27","8,567.50","8,513.08","2.40M","-0.61%"
"Feb 19, 2014","8,577.01","8,565.06","8,577.01","8,543.15","2.20M","0.24%"
"Feb 18, 2014","8,556.23","8,530.81","8,556.23","8,506.06","1.90M","0.43%"
"Feb 17, 2014","8,519.55","8,537.83","8,558.50","8,512.60","1.89M","0.07%"
"Feb 14, 2014","8,513.68","8,524.54","8,566.99","8,508.24","2.34M","0.54%"
"Feb 13, 2014","8,467.70","8,506.22","8,511.02","8,467.70","2.10M","-0.51%"
"Feb 12, 2014","8,510.87","8,471.51","8,510.87","8,471.51","2.39M","0.95%"
"Feb 11, 2014","8,430.56","8,413.86","8,439.33","8,401.54","1.96M","0.46%"
"Feb 10, 2014","8,391.95","8,416.42","8,447.02","8,391.95","2.05M","0.05%"
"Feb 07, 2014","8,387.35","8,383.99","8,409.03","8,356.93","2.43M","0.92%"
"Feb 06, 2014","8,311.01","8,286.16","8,333.56","8,284.77","2.45M","0.56%"
"Feb 05, 2014","8,264.48","8,290.17","8,313.83","8,230.46","3.16M","-2.34%"
"Jan 27, 2014","8,462.57","8,519.48","8,519.48","8,442.19","2.61M","-1.58%"
"Jan 24, 2014","8,598.31","8,581.49","8,608.64","8,577.14","1.94M","0.04%"
"Jan 23, 2014","8,595.10","8,644.56","8,647.87","8,595.10","2.06M","-0.35%"
"Jan 22, 2014","8,625.30","8,598.98","8,633.57","8,596.99","2.14M","0.30%"
"Jan 21, 2014","8,599.90","8,639.71","8,650.14","8,599.90","2.48M","-0.25%"
"Jan 20, 2014","8,621.56","8,595.59","8,636.21","8,584.50","2.28M","0.30%"
"Jan 17, 2014","8,596.00","8,628.49","8,628.86","8,580.49","2.29M","-0.19%"
"Jan 16, 2014","8,612.11","8,653.54","8,668.95","8,610.24","2.83M","0.11%"
"Jan 15, 2014","8,602.55","8,567.81","8,619.56","8,567.81","2.87M","0.64%"
"Jan 14, 2014","8,548.14","8,545.46","8,568.31","8,523.46","2.29M","-0.21%"
"Jan 13, 2014","8,566.20","8,587.49","8,607.23","8,558.96","2.66M","0.43%"
"Jan 10, 2014","8,529.35","8,559.18","8,559.18","8,521.50","2.73M","0.17%"
"Jan 09, 2014","8,514.68","8,555.80","8,569.11","8,506.02","3.82M","-0.48%"
"Jan 08, 2014","8,556.01","8,548.61","8,587.08","8,548.61","3.21M","0.51%"
"Jan 07, 2014","8,512.30","8,515.36","8,547.19","8,512.30","2.60M","0.14%"
"Jan 06, 2014","8,500.01","8,553.00","8,568.24","8,488.64","2.64M","-0.54%"
"Jan 03, 2014","8,546.54","8,584.74","8,584.74","8,537.86","2.54M","-0.77%"
"Jan 02, 2014","8,612.54","8,618.60","8,632.81","8,587.54","2.54M","0.01%"
"Dec 31, 2013","8,611.51","8,636.50","8,647.24","8,593.75","2.32M","-0.14%"
"Dec 30, 2013","8,623.43","8,552.13","8,623.43","8,552.13","2.36M","1.04%"
"Dec 27, 2013","8,535.04","8,490.73","8,543.50","8,488.44","1.98M","0.58%"
"Dec 26, 2013","8,485.89","8,467.73","8,492.71","8,465.85","1.62M","0.21%"
"Dec 25, 2013","8,467.76","8,461.49","8,484.05","8,457.87","1.73M","0.20%"
"Dec 24, 2013","8,450.49","8,473.02","8,478.09","8,450.49","1.70M","-0.07%"
"Dec 23, 2013","8,456.46","8,441.16","8,477.47","8,441.16","2.12M","0.57%"
"Dec 20, 2013","8,408.53","8,400.21","8,439.37","8,392.38","2.01M","0.01%"
"Dec 19, 2013","8,407.40","8,400.39","8,426.08","8,378.78","2.04M","0.70%"
"Dec 18, 2013","8,349.04","8,361.75","8,375.52","8,333.31","1.81M","-0.05%"
"Dec 17, 2013","8,352.93","8,351.98","8,384.26","8,351.98","1.80M","0.47%"
"Dec 16, 2013","8,313.87","8,368.83","8,374.21","8,313.87","1.72M","-0.75%"
"Dec 13, 2013","8,376.94","8,355.01","8,391.82","8,346.83","1.79M","0.19%"
"Dec 12, 2013","8,361.33","8,405.62","8,406.93","8,361.33","1.62M","-0.86%"
"Dec 11, 2013","8,433.77","8,450.96","8,501.77","8,413.52","2.12M","-0.11%"
"Dec 10, 2013","8,443.39","8,451.81","8,459.49","8,421.59","1.84M","-0.01%"
"Dec 09, 2013","8,444.62","8,439.76","8,477.87","8,433.81","2.06M","0.92%"
"Dec 06, 2013","8,367.72","8,372.61","8,410.19","8,361.99","1.85M","-0.09%"
"Dec 05, 2013","8,375.54","8,430.53","8,437.60","8,362.39","1.96M","-0.50%"
"Dec 04, 2013","8,418.00","8,379.44","8,435.23","8,375.79","2.13M","0.30%"
"Dec 03, 2013","8,392.55","8,407.74","8,418.23","8,390.73","1.93M","-0.26%"
"Dec 02, 2013","8,414.61","8,429.24","8,437.13","8,391.82","1.74M","0.09%"
